default	624	40246087.50	4.469
mhb4	867	-49093203.00	0.969
mhb6	789	-63612699.00	0.500
mhb8	738	-38433960.00	0.515
mhb10	705	-65843442.00	0.485
mhb12	675	-36118932.00	0.437
mhb15	645	75957642.00	0.406
mhb20	639	60263775.00	0.453
mhb25	630	45966229.50	0.422
mhb30	627	28867612.50	0.485
mhb40	624	39855567.00	0.422
mhb48	624	44817144.00	0.406
mhb56	624	40246087.50	0.391
mhb64	624	40246087.50	0.406
mhb80	624	40246087.50	0.375
mhb96	624	40246087.50	0.328
mhb128	624	40246087.50	0.313
