side,ficha,reason,t_in,t_out,entry_fill,exit_fill,spread,entry_delay_bars,net_067lot_clp,month
SHORT,F2,EXIT_SL_RAISED,2026-05-14T20:30:00,2026-05-14T20:59:05.018000,4629.8,4628.45,0.5,0,84706.43,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-14T20:30:00,2026-05-14T20:59:05.018000,4629.8,4628.45,0.5,0,84706.43,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-15T00:30:00,2026-05-15T02:16:44.088000,4610.75,4575.56,0.5,0,2208014.14,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-15T00:30:00,2026-05-15T02:16:44.088000,4610.75,4575.56,0.5,0,2208014.14,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-15T00:30:00,2026-05-15T02:16:44.088000,4610.75,4575.56,0.5,0,2208014.14,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-17T19:15:00,2026-05-17T20:56:34.511000,4541.45,4500.7,0.5,0,2556879.12,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-17T19:15:00,2026-05-17T20:56:34.511000,4541.45,4500.7,0.5,0,2556879.12,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-17T19:15:00,2026-05-17T20:56:34.511000,4541.45,4500.7,0.5,0,2556879.12,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-17T21:15:00,2026-05-17T21:46:48.216000,4495.67,4516.52,0.5,0,-1308243.68,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-17T21:15:00,2026-05-17T21:46:48.216000,4495.67,4516.52,0.5,0,-1308243.68,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-17T21:15:00,2026-05-17T21:46:48.216000,4495.67,4516.52,0.5,0,-1308243.68,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-17T23:45:00,2026-05-18T01:58:58.344000,4545.93,4530.96,0.5,0,-939300.14,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-17T23:45:00,2026-05-18T01:58:58.344000,4545.93,4530.96,0.5,0,-939300.14,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-17T23:45:00,2026-05-18T01:58:58.344000,4545.93,4530.96,0.5,0,-939300.14,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-18T02:00:00,2026-05-18T03:26:25.220000,4530.51,4549.11,0.5,0,-1167066.3,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-18T02:00:00,2026-05-18T03:26:25.220000,4530.51,4549.11,0.5,0,-1167066.3,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-18T02:00:00,2026-05-18T03:26:25.220000,4530.51,4549.11,0.5,0,-1167066.3,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-18T21:45:00,2026-05-18T22:05:57.279000,4571.15,4556.32,0.5,0,-930515.76,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-18T21:45:00,2026-05-18T22:05:57.279000,4571.15,4556.32,0.5,0,-930515.76,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-18T21:45:00,2026-05-18T22:05:57.279000,4571.15,4556.32,0.5,0,-930515.76,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-19T21:30:00,2026-05-19T21:49:45.416000,4473.57,4472.9,0.5,0,42039.49,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-19T21:30:00,2026-05-19T21:49:45.416000,4473.57,4472.9,0.5,0,42039.49,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-19T21:30:00,2026-05-19T21:49:45.416000,4473.57,4472.9,0.5,0,42039.49,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-19T22:15:00,2026-05-20T00:16:07.709000,4481.1,4470.13,0.5,0,688318.14,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-19T22:15:00,2026-05-20T00:16:07.709000,4481.1,4470.13,0.5,0,688318.14,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-19T22:15:00,2026-05-20T00:16:07.709000,4481.1,4470.13,0.5,0,688318.14,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-20T02:45:00,2026-05-20T03:09:38.093000,4466.92,4481.23,0.5,0,-897888.1,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-20T02:45:00,2026-05-20T03:09:38.093000,4466.92,4481.23,0.5,0,-897888.1,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-20T02:45:00,2026-05-20T03:09:38.093000,4466.92,4481.23,0.5,0,-897888.1,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-20T18:45:00,2026-05-20T20:26:00.965000,4542.58,4538.45,0.5,0,-259138.92,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-20T18:45:00,2026-05-20T20:26:00.965000,4542.58,4538.45,0.5,0,-259138.92,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-20T18:45:00,2026-05-20T20:26:00.965000,4542.58,4538.45,0.5,0,-259138.92,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-20T21:00:00,2026-05-20T22:03:05.806000,4545.62,4557.84,0.5,0,766750.01,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-20T21:00:00,2026-05-20T22:03:05.806000,4545.62,4557.84,0.5,0,766750.01,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-20T21:00:00,2026-05-20T22:03:05.806000,4545.62,4557.84,0.5,0,766750.01,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-20T22:30:00,2026-05-21T00:28:22.862000,4540.13,4539.9,0.5,0,14431.47,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-20T22:30:00,2026-05-21T00:28:22.862000,4540.13,4539.9,0.5,0,14431.47,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-20T22:30:00,2026-05-21T00:28:22.862000,4540.13,4539.9,0.5,0,14431.47,2026-05
LONG,F1,EXIT_TRAIL,2026-05-21T20:45:00,2026-05-21T21:00:00,4538.38,4526.38,0.5,0,-752946.0,2026-05
LONG,F2,EXIT_TRAIL,2026-05-21T20:45:00,2026-05-21T21:00:00,4538.38,4526.38,0.5,0,-752946.0,2026-05
LONG,F3,EXIT_TRAIL,2026-05-21T20:45:00,2026-05-21T21:00:00,4538.38,4526.38,0.5,0,-752946.0,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-21T22:30:00,2026-05-21T23:45:50.630000,4524.49,4528.71,0.5,0,-264786.01,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-21T22:30:00,2026-05-21T23:45:50.630000,4524.49,4528.71,0.5,0,-264786.01,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-21T22:30:00,2026-05-21T23:45:50.630000,4524.49,4528.71,0.5,0,-264786.01,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-22T01:00:00,2026-05-22T01:37:21.752000,4526.98,4532.51,0.5,0,-346982.62,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-22T01:00:00,2026-05-22T01:37:21.752000,4526.98,4532.51,0.5,0,-346982.62,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-22T01:00:00,2026-05-22T01:37:21.752000,4526.98,4532.51,0.5,0,-346982.62,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-22T02:00:00,2026-05-22T02:15:14.857000,4511.12,4522.39,0.5,0,-707141.79,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-22T02:00:00,2026-05-22T02:15:14.857000,4511.12,4522.39,0.5,0,-707141.79,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-22T02:00:00,2026-05-22T02:15:14.857000,4511.12,4522.39,0.5,0,-707141.79,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-25T00:30:00,2026-05-25T01:25:21.844000,4565.55,4555.57,0.5,0,-626200.09,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-25T00:30:00,2026-05-25T01:25:21.844000,4565.55,4555.57,0.5,0,-626200.09,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-25T00:30:00,2026-05-25T01:25:21.844000,4565.55,4555.57,0.5,0,-626200.09,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-25T18:45:00,2026-05-25T19:26:43.246000,4574.37,4571.47,0.5,0,-181961.95,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-25T18:45:00,2026-05-25T19:26:43.246000,4574.37,4571.47,0.5,0,-181961.95,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-25T18:45:00,2026-05-25T19:26:43.246000,4574.37,4571.47,0.5,0,-181961.95,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-26T00:30:00,2026-05-26T01:30:01.826000,4532.42,4532.45,0.5,0,-1882.36,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-26T00:30:00,2026-05-26T01:30:01.826000,4532.42,4532.45,0.5,0,-1882.36,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-26T00:30:00,2026-05-26T01:30:01.826000,4532.42,4532.45,0.5,0,-1882.36,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-26T03:00:00,2026-05-26T03:48:18.963000,4530.88,4531.71,0.5,0,-52078.76,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-26T03:00:00,2026-05-26T03:48:18.963000,4530.88,4531.71,0.5,0,-52078.76,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-26T03:00:00,2026-05-26T03:48:18.963000,4530.88,4531.71,0.5,0,-52078.76,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-26T19:00:00,2026-05-26T21:01:33.854000,4511.36,4514.65,0.5,0,206432.69,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-26T19:00:00,2026-05-26T21:01:33.854000,4511.36,4514.65,0.5,0,206432.69,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-26T19:00:00,2026-05-26T21:01:33.854000,4511.36,4514.65,0.5,0,206432.69,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-26T21:45:00,2026-05-26T23:03:40.377000,4509.9,4509.96,0.5,0,-3764.73,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-26T21:45:00,2026-05-26T23:03:40.377000,4509.9,4509.96,0.5,0,-3764.73,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-26T21:45:00,2026-05-26T23:03:40.377000,4509.9,4509.96,0.5,0,-3764.73,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-26T23:45:00,2026-05-27T00:42:54.166000,4504.18,4506.84,0.5,0,-166903.03,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-26T23:45:00,2026-05-27T00:42:54.166000,4504.18,4506.84,0.5,0,-166903.03,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-26T23:45:00,2026-05-27T00:42:54.166000,4504.18,4506.84,0.5,0,-166903.03,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-27T01:45:00,2026-05-27T04:01:39.603000,4493.27,4487.95,0.5,0,333806.06,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-27T01:45:00,2026-05-27T04:01:39.603000,4493.27,4487.95,0.5,0,333806.06,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-27T01:45:00,2026-05-27T04:01:39.603000,4493.27,4487.95,0.5,0,333806.06,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-27T20:45:00,2026-05-27T21:03:01.851000,4452.35,4447.0,0.5,0,-335688.43,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-27T20:45:00,2026-05-27T21:03:01.851000,4452.35,4447.0,0.5,0,-335688.43,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-27T20:45:00,2026-05-27T21:03:01.851000,4452.35,4447.0,0.5,0,-335688.43,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-27T21:15:00,2026-05-28T01:30:24.204000,4437.91,4381.33,0.5,0,3550140.39,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-27T21:15:00,2026-05-28T01:30:24.204000,4437.91,4381.33,0.5,0,3550140.39,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-27T21:15:00,2026-05-28T01:30:24.204000,4437.91,4381.33,0.5,0,3550140.39,2026-05
LONG,F1,EXIT_TRAIL,2026-05-28T20:00:00,2026-05-28T21:30:00,4495.61,4505.31,0.5,0,608631.35,2026-05
LONG,F2,EXIT_TRAIL,2026-05-28T20:00:00,2026-05-28T21:30:00,4495.61,4505.31,0.5,0,608631.35,2026-05
LONG,F3,EXIT_TRAIL,2026-05-28T20:00:00,2026-05-28T21:30:00,4495.61,4505.31,0.5,0,608631.35,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-28T21:45:00,2026-05-28T22:30:45.260000,4506.83,4499.46,0.5,0,-462434.33,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-28T21:45:00,2026-05-28T22:30:45.260000,4506.83,4499.46,0.5,0,-462434.33,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-28T21:45:00,2026-05-28T22:30:45.260000,4506.83,4499.46,0.5,0,-462434.33,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-29T00:00:00,2026-05-29T01:36:02.831000,4501.51,4505.57,0.5,0,254746.73,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-29T00:00:00,2026-05-29T01:36:02.831000,4501.51,4505.57,0.5,0,254746.73,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-29T00:00:00,2026-05-29T01:36:02.831000,4501.51,4505.57,0.5,0,254746.73,2026-05
LONG,F1,EXIT_SL_RAISED,2026-05-29T02:30:00,2026-05-29T03:24:55.647000,4516.92,4512.03,0.5,0,-306825.5,2026-05
LONG,F2,EXIT_SL_RAISED,2026-05-29T02:30:00,2026-05-29T03:24:55.647000,4516.92,4512.03,0.5,0,-306825.5,2026-05
LONG,F3,EXIT_SL_RAISED,2026-05-29T02:30:00,2026-05-29T03:24:55.647000,4516.92,4512.03,0.5,0,-306825.5,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-05-31T19:00:00,2026-06-01T01:17:37.932000,4535.2,4519.64,0.5,0,976319.98,2026-05
SHORT,F2,EXIT_SL_RAISED,2026-05-31T19:00:00,2026-06-01T01:17:37.932000,4535.2,4519.64,0.5,0,976319.98,2026-05
SHORT,F3,EXIT_SL_RAISED,2026-05-31T19:00:00,2026-06-01T01:17:37.932000,4535.2,4519.64,0.5,0,976319.98,2026-05
SHORT,F1,EXIT_SL_RAISED,2026-06-01T02:45:00,2026-06-01T05:17:15.168000,4504.42,4501.92,0.5,0,156863.75,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-01T02:45:00,2026-06-01T05:17:15.168000,4504.42,4501.92,0.5,0,156863.75,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-01T02:45:00,2026-06-01T05:17:15.168000,4504.42,4501.92,0.5,0,156863.75,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-01T18:15:00,2026-06-01T19:49:28.789000,4484.92,4479.22,0.5,1,-357649.35,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-01T18:15:00,2026-06-01T19:49:28.789000,4484.92,4479.22,0.5,1,-357649.35,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-01T18:15:00,2026-06-01T19:49:28.789000,4484.92,4479.22,0.5,1,-357649.35,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-01T20:30:00,2026-06-01T20:45:00.424000,4494.11,4486.44,0.5,0,-481257.99,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-01T20:30:00,2026-06-01T20:45:00.424000,4494.11,4486.44,0.5,0,-481257.99,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-01T20:30:00,2026-06-01T20:45:00.424000,4494.11,4486.44,0.5,0,-481257.99,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-01T21:15:00,2026-06-01T21:41:41.222000,4490.37,4480.27,0.5,0,-633729.55,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-01T21:15:00,2026-06-01T21:41:41.222000,4490.37,4480.27,0.5,0,-633729.55,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-01T21:15:00,2026-06-01T21:41:41.222000,4490.37,4480.27,0.5,0,-633729.55,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-01T23:30:00,2026-06-02T01:55:37.046000,4495.54,4516.28,0.5,0,1301341.67,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-01T23:30:00,2026-06-02T01:55:37.046000,4495.54,4516.28,0.5,0,1301341.67,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-01T23:30:00,2026-06-02T01:55:37.046000,4495.54,4516.28,0.5,0,1301341.67,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-02T02:30:00,2026-06-02T03:53:09.998000,4533.51,4529.45,0.5,0,-254746.73,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-02T02:30:00,2026-06-02T03:53:09.998000,4533.51,4529.45,0.5,0,-254746.73,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-02T02:30:00,2026-06-02T03:53:09.998000,4533.51,4529.45,0.5,0,-254746.73,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-02T20:45:00,2026-06-02T21:00:07.203000,4496.23,4483.56,0.5,0,-794985.48,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-02T20:45:00,2026-06-02T21:00:07.203000,4496.23,4483.56,0.5,0,-794985.48,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-02T20:45:00,2026-06-02T21:00:07.203000,4496.23,4483.56,0.5,0,-794985.48,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-02T21:15:00,2026-06-02T21:50:12.669000,4471.12,4476.53,0.5,0,-339453.15,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-02T21:15:00,2026-06-02T21:50:12.669000,4471.12,4476.53,0.5,0,-339453.15,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-02T21:15:00,2026-06-02T21:50:12.669000,4471.12,4476.53,0.5,0,-339453.15,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-03T19:00:00,2026-06-03T20:14:22.409000,4449.33,4452.97,0.5,0,228393.62,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-03T19:00:00,2026-06-03T20:14:22.409000,4449.33,4452.97,0.5,0,228393.62,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-03T19:00:00,2026-06-03T20:14:22.409000,4449.33,4452.97,0.5,0,228393.62,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-03T22:00:00,2026-06-03T23:40:33.721000,4466.13,4462.83,0.5,0,-207060.15,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-03T22:00:00,2026-06-03T23:40:33.721000,4466.13,4462.83,0.5,0,-207060.15,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-03T22:00:00,2026-06-03T23:40:33.721000,4466.13,4462.83,0.5,0,-207060.15,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-04T19:00:00,2026-06-04T19:25:38.668000,4469.52,4473.06,0.5,0,-222119.07,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-04T19:00:00,2026-06-04T19:25:38.668000,4469.52,4473.06,0.5,0,-222119.07,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-04T19:00:00,2026-06-04T19:25:38.668000,4469.52,4473.06,0.5,0,-222119.07,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-04T19:30:00,2026-06-04T20:30:47.596000,4469.08,4460.27,0.5,0,552787.85,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-04T19:30:00,2026-06-04T20:30:47.596000,4469.08,4460.27,0.5,0,552787.85,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-04T19:30:00,2026-06-04T20:30:47.596000,4469.08,4460.27,0.5,0,552787.85,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-04T21:00:00,2026-06-04T21:16:14.754000,4459.07,4464.09,0.5,0,-314982.41,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-04T21:00:00,2026-06-04T21:16:14.754000,4459.07,4464.09,0.5,0,-314982.41,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-04T21:00:00,2026-06-04T21:16:14.754000,4459.07,4464.09,0.5,0,-314982.41,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-04T22:45:00,2026-06-05T01:02:16.683000,4442.72,4446.59,0.5,0,-242825.08,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-04T22:45:00,2026-06-05T01:02:16.683000,4442.72,4446.59,0.5,0,-242825.08,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-04T22:45:00,2026-06-05T01:02:16.683000,4442.72,4446.59,0.5,0,-242825.08,2026-06
SHORT,F1,EXIT_TRAIL,2026-06-05T01:45:00,2026-06-05T02:30:00,4443.57,4442.94,0.5,0,39529.67,2026-06
SHORT,F2,EXIT_TRAIL,2026-06-05T01:45:00,2026-06-05T02:30:00,4443.57,4442.94,0.5,0,39529.67,2026-06
SHORT,F3,EXIT_TRAIL,2026-06-05T01:45:00,2026-06-05T02:30:00,4443.57,4442.94,0.5,0,39529.67,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-07T18:30:00,2026-06-07T19:13:20.884000,4316.56,4332.85,0.5,0,-1022124.19,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-07T18:30:00,2026-06-07T19:13:20.884000,4316.56,4332.85,0.5,0,-1022124.19,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-07T18:30:00,2026-06-07T19:13:20.884000,4316.56,4332.85,0.5,0,-1022124.19,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-07T19:15:00,2026-06-07T21:00:33.502000,4331.08,4336.95,0.5,0,368316.08,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-07T19:15:00,2026-06-07T21:00:33.502000,4331.08,4336.95,0.5,0,368316.08,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-07T19:15:00,2026-06-07T21:00:33.502000,4331.08,4336.95,0.5,0,368316.08,2026-06
SHORT,F1,EXIT_TRAIL,2026-06-07T21:15:00,2026-06-07T21:45:00,4326.89,4326.59,0.5,0,18823.65,2026-06
SHORT,F2,EXIT_TRAIL,2026-06-07T21:15:00,2026-06-07T21:45:00,4326.89,4326.59,0.5,0,18823.65,2026-06
SHORT,F3,EXIT_TRAIL,2026-06-07T21:15:00,2026-06-07T21:45:00,4326.89,4326.59,0.5,0,18823.65,2026-06
SHORT,F1,EXIT_TRAIL,2026-06-08T01:15:00,2026-06-08T01:45:00,4304.46,4288.33,0.5,0,1012084.92,2026-06
SHORT,F2,EXIT_TRAIL,2026-06-08T01:15:00,2026-06-08T01:45:00,4304.46,4288.33,0.5,0,1012084.92,2026-06
SHORT,F3,EXIT_TRAIL,2026-06-08T01:15:00,2026-06-08T01:45:00,4304.46,4288.33,0.5,0,1012084.92,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-08T01:45:00,2026-06-08T02:01:37.699000,4287.83,4304.11,0.5,0,-1021496.74,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-08T01:45:00,2026-06-08T02:01:37.699000,4287.83,4304.11,0.5,0,-1021496.74,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-08T01:45:00,2026-06-08T02:01:37.699000,4287.83,4304.11,0.5,0,-1021496.74,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-08T20:30:00,2026-06-08T21:05:23.584000,4316.64,4324.93,0.5,0,-520160.19,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-08T20:30:00,2026-06-08T21:05:23.584000,4316.64,4324.93,0.5,0,-520160.19,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-08T20:30:00,2026-06-08T21:05:23.584000,4316.64,4324.93,0.5,0,-520160.19,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-08T23:45:00,2026-06-09T00:16:35.916000,4338.01,4330.78,0.5,0,-453649.97,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-08T23:45:00,2026-06-09T00:16:35.916000,4338.01,4330.78,0.5,0,-453649.97,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-08T23:45:00,2026-06-09T00:16:35.916000,4338.01,4330.78,0.5,0,-453649.97,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-09T01:30:00,2026-06-09T02:28:48.759000,4332.87,4339.67,0.5,0,426669.4,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-09T01:30:00,2026-06-09T02:28:48.759000,4332.87,4339.67,0.5,0,426669.4,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-09T01:30:00,2026-06-09T02:28:48.759000,4332.87,4339.67,0.5,0,426669.4,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-09T21:15:00,2026-06-10T01:30:00.233000,4203.19,4187.94,0.5,0,956868.88,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-09T21:15:00,2026-06-10T01:30:00.233000,4203.19,4187.94,0.5,0,956868.88,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-09T21:15:00,2026-06-10T01:30:00.233000,4203.19,4187.94,0.5,0,956868.88,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-10T01:45:00,2026-06-10T02:49:23.570000,4198.46,4205.06,0.5,0,414120.3,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-10T01:45:00,2026-06-10T02:49:23.570000,4198.46,4205.06,0.5,0,414120.3,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-10T01:45:00,2026-06-10T02:49:23.570000,4198.46,4205.06,0.5,0,414120.3,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-10T19:00:00,2026-06-10T19:20:32.854000,4046.34,4047.04,0.5,0,-43921.85,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-10T19:00:00,2026-06-10T19:20:32.854000,4046.34,4047.04,0.5,0,-43921.85,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-10T19:00:00,2026-06-10T19:20:32.854000,4046.34,4047.04,0.5,0,-43921.85,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-10T21:15:00,2026-06-10T22:11:15.144000,4087.08,4091.18,0.5,0,257256.55,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-10T21:15:00,2026-06-10T22:11:15.144000,4087.08,4091.18,0.5,0,257256.55,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-10T21:15:00,2026-06-10T22:11:15.144000,4087.08,4091.18,0.5,0,257256.55,2026-06
SHORT,F1,EXIT_SL_RAISED,2026-06-10T22:45:00,2026-06-11T00:08:49.580000,4059.39,4077.45,0.5,0,-1133183.73,2026-06
SHORT,F2,EXIT_SL_RAISED,2026-06-10T22:45:00,2026-06-11T00:08:49.580000,4059.39,4077.45,0.5,0,-1133183.73,2026-06
SHORT,F3,EXIT_SL_RAISED,2026-06-10T22:45:00,2026-06-11T00:08:49.580000,4059.39,4077.45,0.5,0,-1133183.73,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-11T00:15:00,2026-06-11T02:05:01.887000,4083.08,4083.93,0.5,0,53333.67,2026-06
LONG,F2,EXIT_SL_RAISED,2026-06-11T00:15:00,2026-06-11T02:05:01.887000,4083.08,4083.93,0.5,0,53333.67,2026-06
LONG,F3,EXIT_SL_RAISED,2026-06-11T00:15:00,2026-06-11T02:05:01.887000,4083.08,4083.93,0.5,0,53333.67,2026-06
LONG,F1,EXIT_SL_RAISED,2026-06-11T02:45:00,2026-06-11T04:33:14.400000,4093.15,4093.87,0.5,0,45176.76,2026-06
