t_pedido,t_pedido_iso,t_devuelto,t_devuelto_iso,delta_s,evaluable,clasificacion_si_gt_60s
1786384800.0,2026-08-10T18:00:00,1786384806.138,2026-08-10T18:00:06.138000,6.138000011444092,True,
1786385700.0,2026-08-10T18:15:00,1786385700.014,2026-08-10T18:15:00.014000,0.01399993896484375,True,
1786386600.0,2026-08-10T18:30:00,1786386600.771,2026-08-10T18:30:00.771000,0.7709999084472656,True,
1786387500.0,2026-08-10T18:45:00,1786387500.146,2026-08-10T18:45:00.146000,0.14599990844726562,True,
1786388400.0,2026-08-10T19:00:00,1786388400.004,2026-08-10T19:00:00.004000,0.003999948501586914,True,
1786389300.0,2026-08-10T19:15:00,1786389300.194,2026-08-10T19:15:00.194000,0.1940000057220459,True,
1786390200.0,2026-08-10T19:30:00,1786390200.184,2026-08-10T19:30:00.184000,0.18400001525878906,True,
1786391100.0,2026-08-10T19:45:00,1786391100.437,2026-08-10T19:45:00.437000,0.437000036239624,True,
1786392000.0,2026-08-10T20:00:00,1786392000.192,2026-08-10T20:00:00.192000,0.1919999122619629,True,
1786392900.0,2026-08-10T20:15:00,1786392900.044,2026-08-10T20:15:00.044000,0.04399991035461426,True,
1786393800.0,2026-08-10T20:30:00,1786393800.238,2026-08-10T20:30:00.238000,0.23799991607666016,True,
1786394700.0,2026-08-10T20:45:00,1786394700.097,2026-08-10T20:45:00.097000,0.0969998836517334,True,
1786395600.0,2026-08-10T21:00:00,1786395600.105,2026-08-10T21:00:00.105000,0.10500001907348633,True,
1786396500.0,2026-08-10T21:15:00,1786396500.018,2026-08-10T21:15:00.018000,0.017999887466430664,True,
1786397400.0,2026-08-10T21:30:00,1786397400.15,2026-08-10T21:30:00.150000,0.15000009536743164,True,
1786398300.0,2026-08-10T21:45:00,1786398300.194,2026-08-10T21:45:00.194000,0.1940000057220459,True,
1786399200.0,2026-08-10T22:00:00,1786399200.068,2026-08-10T22:00:00.068000,0.06800007820129395,True,
1786400100.0,2026-08-10T22:15:00,1786400100.01,2026-08-10T22:15:00.010000,0.009999990463256836,True,
1786401000.0,2026-08-10T22:30:00,1786401000.177,2026-08-10T22:30:00.177000,0.1770000457763672,True,
1786401900.0,2026-08-10T22:45:00,1786401900.214,2026-08-10T22:45:00.214000,0.21399998664855957,True,
1786402800.0,2026-08-10T23:00:00,1786402800.155,2026-08-10T23:00:00.155000,0.1549999713897705,True,
1786403700.0,2026-08-10T23:15:00,1786403700.082,2026-08-10T23:15:00.082000,0.0820000171661377,True,
1786404600.0,2026-08-10T23:30:00,1786404600.212,2026-08-10T23:30:00.212000,0.21199989318847656,True,
1786405500.0,2026-08-10T23:45:00,1786405500.145,2026-08-10T23:45:00.145000,0.14499998092651367,True,
1786406400.0,2026-08-11T00:00:00,1786406400.117,2026-08-11T00:00:00.117000,0.11700010299682617,True,
1786407300.0,2026-08-11T00:15:00,1786407300.424,2026-08-11T00:15:00.424000,0.4240000247955322,True,
1786408200.0,2026-08-11T00:30:00,1786408200.153,2026-08-11T00:30:00.153000,0.1530001163482666,True,
1786409100.0,2026-08-11T00:45:00,1786409101.239,2026-08-11T00:45:01.239000,1.2390000820159912,True,
1786410000.0,2026-08-11T01:00:00,1786410000.183,2026-08-11T01:00:00.183000,0.1830000877380371,True,
1786410900.0,2026-08-11T01:15:00,1786410900.428,2026-08-11T01:15:00.428000,0.42799997329711914,True,
1786411800.0,2026-08-11T01:30:00,1786411800.004,2026-08-11T01:30:00.004000,0.003999948501586914,True,
1786412700.0,2026-08-11T01:45:00,1786412700.357,2026-08-11T01:45:00.357000,0.35700011253356934,True,
1786413600.0,2026-08-11T02:00:00,1786413600.023,2026-08-11T02:00:00.023000,0.023000001907348633,True,
1786414500.0,2026-08-11T02:15:00,1786414500.178,2026-08-11T02:15:00.178000,0.17799997329711914,True,
1786415400.0,2026-08-11T02:30:00,1786415400.069,2026-08-11T02:30:00.069000,0.0690000057220459,True,
1786416300.0,2026-08-11T02:45:00,1786416300.148,2026-08-11T02:45:00.148000,0.14800000190734863,True,
1786417200.0,2026-08-11T03:00:00,1786417200.028,2026-08-11T03:00:00.028000,0.0280001163482666,True,
1786418100.0,2026-08-11T03:15:00,1786418100.026,2026-08-11T03:15:00.026000,0.026000022888183594,True,
1786419000.0,2026-08-11T03:30:00,1786419000.265,2026-08-11T03:30:00.265000,0.2650001049041748,True,
1786419900.0,2026-08-11T03:45:00,1786419900.032,2026-08-11T03:45:00.032000,0.032000064849853516,True,
1786420800.0,2026-08-11T04:00:00,1786420800.02,2026-08-11T04:00:00.020000,0.019999980926513672,True,
1786421700.0,2026-08-11T04:15:00,1786421701.676,2026-08-11T04:15:01.676000,1.6760001182556152,True,
1786422600.0,2026-08-11T04:30:00,1786422600.142,2026-08-11T04:30:00.142000,0.1419999599456787,True,
1786423500.0,2026-08-11T04:45:00,1786423500.198,2026-08-11T04:45:00.198000,0.1979999542236328,True,
1786424400.0,2026-08-11T05:00:00,1786424400.162,2026-08-11T05:00:00.162000,0.16199994087219238,True,
1786425300.0,2026-08-11T05:15:00,1786425300.043,2026-08-11T05:15:00.043000,0.042999982833862305,True,
1786426200.0,2026-08-11T05:30:00,1786426200.165,2026-08-11T05:30:00.165000,0.16499996185302734,True,
1786427100.0,2026-08-11T05:45:00,1786427100.001,2026-08-11T05:45:00.001000,0.0009999275207519531,True,
1786428000.0,2026-08-11T06:00:00,1786428000.187,2026-08-11T06:00:00.187000,0.18700003623962402,True,
1786428900.0,2026-08-11T06:15:00,1786428900.213,2026-08-11T06:15:00.213000,0.21300005912780762,True,
1786429800.0,2026-08-11T06:30:00,1786429800.158,2026-08-11T06:30:00.158000,0.15799999237060547,True,
1786430700.0,2026-08-11T06:45:00,1786430700.02,2026-08-11T06:45:00.020000,0.019999980926513672,True,
1786431600.0,2026-08-11T07:00:00,1786431600.012,2026-08-11T07:00:00.012000,0.012000083923339844,True,
1786432500.0,2026-08-11T07:15:00,1786432500.08,2026-08-11T07:15:00.080000,0.07999992370605469,True,
1786433400.0,2026-08-11T07:30:00,1786433400.149,2026-08-11T07:30:00.149000,0.14899992942810059,True,
1786434300.0,2026-08-11T07:45:00,1786434300.027,2026-08-11T07:45:00.027000,0.026999950408935547,True,
1786435200.0,2026-08-11T08:00:00,1786435200.175,2026-08-11T08:00:00.175000,0.17499995231628418,True,
1786436100.0,2026-08-11T08:15:00,1786436100.041,2026-08-11T08:15:00.041000,0.0409998893737793,True,
1786437000.0,2026-08-11T08:30:00,1786437000.153,2026-08-11T08:30:00.153000,0.1530001163482666,True,
1786437900.0,2026-08-11T08:45:00,1786437900.061,2026-08-11T08:45:00.061000,0.06100010871887207,True,
1786438800.0,2026-08-11T09:00:00,1786438800.078,2026-08-11T09:00:00.078000,0.07800006866455078,True,
1786439700.0,2026-08-11T09:15:00,1786439700.161,2026-08-11T09:15:00.161000,0.16100001335144043,True,
1786440600.0,2026-08-11T09:30:00,1786440600.146,2026-08-11T09:30:00.146000,0.14599990844726562,True,
1786441500.0,2026-08-11T09:45:00,1786441500.015,2026-08-11T09:45:00.015000,0.015000104904174805,True,
1786442400.0,2026-08-11T10:00:00,1786442400.014,2026-08-11T10:00:00.014000,0.01399993896484375,True,
1786443300.0,2026-08-11T10:15:00,1786443300.013,2026-08-11T10:15:00.013000,0.013000011444091797,True,
1786444200.0,2026-08-11T10:30:00,1786444200.12,2026-08-11T10:30:00.120000,0.11999988555908203,True,
1786445100.0,2026-08-11T10:45:00,1786445100.192,2026-08-11T10:45:00.192000,0.1919999122619629,True,
1786446000.0,2026-08-11T11:00:00,1786446000.152,2026-08-11T11:00:00.152000,0.15199995040893555,True,
1786446900.0,2026-08-11T11:15:00,1786446900.003,2026-08-11T11:15:00.003000,0.003000020980834961,True,
1786447800.0,2026-08-11T11:30:00,1786447800.016,2026-08-11T11:30:00.016000,0.016000032424926758,True,
1786448700.0,2026-08-11T11:45:00,1786448700.028,2026-08-11T11:45:00.028000,0.0280001163482666,True,
1786449600.0,2026-08-11T12:00:00,1786449600.029,2026-08-11T12:00:00.029000,0.029000043869018555,True,
1786450500.0,2026-08-11T12:15:00,1786450500.181,2026-08-11T12:15:00.181000,0.1809999942779541,True,
1786451400.0,2026-08-11T12:30:00,1786451400.106,2026-08-11T12:30:00.106000,0.10599994659423828,True,
1786452300.0,2026-08-11T12:45:00,1786452300.171,2026-08-11T12:45:00.171000,0.17100000381469727,True,
1786453200.0,2026-08-11T13:00:00,1786453200.123,2026-08-11T13:00:00.123000,0.12299990653991699,True,
1786454100.0,2026-08-11T13:15:00,1786454100.144,2026-08-11T13:15:00.144000,0.14400005340576172,True,
1786455000.0,2026-08-11T13:30:00,1786455000.142,2026-08-11T13:30:00.142000,0.1419999599456787,True,
1786455900.0,2026-08-11T13:45:00,1786455900.184,2026-08-11T13:45:00.184000,0.18400001525878906,True,
1786456800.0,2026-08-11T14:00:00,1786456800.126,2026-08-11T14:00:00.126000,0.12599992752075195,True,
1786457700.0,2026-08-11T14:15:00,1786457700.034,2026-08-11T14:15:00.034000,0.03399991989135742,True,
1786458600.0,2026-08-11T14:30:00,1786458600.0,2026-08-11T14:30:00,0.0,True,
1786459500.0,2026-08-11T14:45:00,1786459500.593,2026-08-11T14:45:00.593000,0.5929999351501465,True,
1786460400.0,2026-08-11T15:00:00,1786460400.144,2026-08-11T15:00:00.144000,0.14400005340576172,True,
1786461300.0,2026-08-11T15:15:00,1786461300.099,2026-08-11T15:15:00.099000,0.0989999771118164,True,
1786462200.0,2026-08-11T15:30:00,1786462200.159,2026-08-11T15:30:00.159000,0.15899991989135742,True,
1786463100.0,2026-08-11T15:45:00,1786463100.131,2026-08-11T15:45:00.131000,0.13100004196166992,True,
1786464000.0,2026-08-11T16:00:00,1786464000.013,2026-08-11T16:00:00.013000,0.013000011444091797,True,
1786464900.0,2026-08-11T16:15:00,1786464901.153,2026-08-11T16:15:01.153000,1.1530001163482666,True,
1786465800.0,2026-08-11T16:30:00,1786465800.157,2026-08-11T16:30:00.157000,0.15700006484985352,True,
1786466700.0,2026-08-11T16:45:00,1786466700.159,2026-08-11T16:45:00.159000,0.15899991989135742,True,
1786467600.0,2026-08-11T17:00:00,1786471206.266,2026-08-11T18:00:06.266000,3606.266000032425,True,corte_mantenimiento
1786468500.0,2026-08-11T17:15:00,1786471206.266,2026-08-11T18:00:06.266000,2706.266000032425,True,corte_mantenimiento
1786469400.0,2026-08-11T17:30:00,1786471206.266,2026-08-11T18:00:06.266000,1806.266000032425,True,corte_mantenimiento
1786470300.0,2026-08-11T17:45:00,1786471206.266,2026-08-11T18:00:06.266000,906.2660000324249,True,corte_mantenimiento
1786471200.0,2026-08-11T18:00:00,1786471206.266,2026-08-11T18:00:06.266000,6.266000032424927,True,
1786472100.0,2026-08-11T18:15:00,1786472100.202,2026-08-11T18:15:00.202000,0.20199990272521973,True,
1786473000.0,2026-08-11T18:30:00,1786473000.411,2026-08-11T18:30:00.411000,0.41100001335144043,True,
1786473900.0,2026-08-11T18:45:00,1786473900.408,2026-08-11T18:45:00.408000,0.40799999237060547,True,
1786474800.0,2026-08-11T19:00:00,1786474800.088,2026-08-11T19:00:00.088000,0.08800005912780762,True,
1786475700.0,2026-08-11T19:15:00,1786475700.665,2026-08-11T19:15:00.665000,0.6649999618530273,True,
1786476600.0,2026-08-11T19:30:00,1786476600.238,2026-08-11T19:30:00.238000,0.23799991607666016,True,
1786477500.0,2026-08-11T19:45:00,1786477502.873,2026-08-11T19:45:02.873000,2.872999906539917,True,
1786478400.0,2026-08-11T20:00:00,1786478400.157,2026-08-11T20:00:00.157000,0.15700006484985352,True,
1786479300.0,2026-08-11T20:15:00,1786479300.02,2026-08-11T20:15:00.020000,0.019999980926513672,True,
1786480200.0,2026-08-11T20:30:00,1786480200.301,2026-08-11T20:30:00.301000,0.30100011825561523,True,
1786481100.0,2026-08-11T20:45:00,1786481100.229,2026-08-11T20:45:00.229000,0.22900009155273438,True,
1786482000.0,2026-08-11T21:00:00,1786482000.173,2026-08-11T21:00:00.173000,0.17300009727478027,True,
1786482900.0,2026-08-11T21:15:00,1786482900.709,2026-08-11T21:15:00.709000,0.7090001106262207,True,
1786483800.0,2026-08-11T21:30:00,1786483800.068,2026-08-11T21:30:00.068000,0.06800007820129395,True,
1786484700.0,2026-08-11T21:45:00,1786484700.054,2026-08-11T21:45:00.054000,0.053999900817871094,True,
1786485600.0,2026-08-11T22:00:00,1786485600.119,2026-08-11T22:00:00.119000,0.11899995803833008,True,
1786486500.0,2026-08-11T22:15:00,1786486500.005,2026-08-11T22:15:00.005000,0.005000114440917969,True,
1786487400.0,2026-08-11T22:30:00,,,,False,
1786488300.0,2026-08-11T22:45:00,,,,False,
1786489200.0,2026-08-11T23:00:00,,,,False,
1786490100.0,2026-08-11T23:15:00,,,,False,
1786491000.0,2026-08-11T23:30:00,,,,False,
1786491900.0,2026-08-11T23:45:00,,,,False,
