position_id,strategy_id,side,evento,reason_name,t_epoch,precio_real,delta_precio_open,delta_t_open_s,spread_open,spread_close,lado,n_ticks_segundo,hit_exacto_segundo,dentro_rango_segundo,dist_min_segundo,q_min_segundo,q_max_segundo,hit_exacto_segundo_lado_opuesto,q_vigente,hit_exacto_vigente,delta_vigente,spread_tick_vigente,n_ticks_1,hit_exacto_1,dentro_rango_1,dist_min_1,n_ticks_2,hit_exacto_2,dentro_rango_2,dist_min_2,n_ticks_5,hit_exacto_5,dentro_rango_5,dist_min_5,n_ticks_30,hit_exacto_30,dentro_rango_30,dist_min_30
55216738,SAR::S6-K2P0,SELL,OPEN,,1785268578,4023.91,-0.1000000000003638,-46.769999980926514,0.5,,bid,5,True,True,0.0,4023.91,4024.3,False,4024.28,False,-0.3700000000003456,0.5,8,True,True,0.0,15,True,True,0.0,36,True,True,0.0,144,True,True,0.0
55216738,SAR::S6-K2P0,SELL,CLOSE,EXPERT,1785268594,4024.79,,,0.5,,ask,0,False,False,,,,False,4024.79,True,0.0,0.5,0,False,False,,2,True,True,0.0,10,True,True,0.0,127,True,True,0.0
55217178,SAR::S6-K2P0,SELL,OPEN,,1785272406,4019.93,-0.7800000000002001,1.0,0.5,,bid,20,True,True,0.0,4019.34,4020.37,True,4020.37,False,-0.44000000000005457,0.5,37,True,True,0.0,73,True,True,0.0,193,True,True,0.0,784,True,True,0.0
55217178,SAR::S6-K2P0,SELL,CLOSE,SL,1785274486,4023.22,,,0.5,,ask,18,False,True,0.009999999999763531,4022.75,4023.26,False,4022.81,False,0.4099999999998545,0.5,36,False,True,0.009999999999763531,66,False,True,0.009999999999763531,130,False,True,0.009999999999763531,700,False,True,0.009999999999763531
55217492,SAR::S6-K2P0,SELL,OPEN,,1785274533,4022.58,-0.7800000000002001,-8499.769999980927,0.5,,bid,7,True,True,0.0,4022.42,4022.6,False,4022.6,False,-0.01999999999998181,0.5,13,True,True,0.0,26,True,True,0.0,74,True,True,0.0,526,True,True,0.0
55217492,SAR::S6-K2P0,SELL,CLOSE,SL,1785274535,4023.62,,,0.5,,ask,8,False,True,0.03000000000020009,4023.38,4023.69,False,4023.41,False,0.21000000000003638,0.5,15,False,True,0.03000000000020009,28,False,True,0.03000000000020009,74,False,True,0.03000000000020009,512,False,True,0.009999999999763531
55217571,SAR::S6-K2P0,BUY,OPEN,,1785275111,4027.76,0.1900000000000545,1.0,0.5,,ask,6,True,True,0.0,4027.44,4027.82,False,4027.84,False,-0.07999999999992724,0.5,17,True,True,0.0,33,True,True,0.0,69,True,True,0.0,374,True,True,0.0
55217571,SAR::S6-K2P0,BUY,CLOSE,SL,1785275487,4023.22,,,0.5,,bid,7,True,True,0.0,4023.13,4023.31,False,4023.25,False,-0.03000000000020009,0.5,21,True,True,0.0,27,True,True,0.0,54,True,True,0.0,419,True,True,0.0
55217617,SAR::S6-K2P0,BUY,OPEN,,1785275488,4023.79,-0.3800000000001091,-14.769999980926514,0.5,,ask,4,True,True,0.0,4023.79,4023.85,False,4023.76,False,0.02999999999974534,0.5,11,True,True,0.0,30,True,True,0.0,57,True,True,0.0,408,True,True,0.0
55217617,SAR::S6-K2P0,BUY,CLOSE,SL,1785275493,4022.79,,,0.5,,bid,7,False,True,0.07999999999992724,4022.58,4022.87,False,4022.87,False,-0.07999999999992724,0.5,15,False,True,0.07999999999992724,20,False,True,0.07999999999992724,57,False,True,0.03000000000020009,382,True,True,0.0
55217619,SAR::S6-K2P0,BUY,OPEN,,1785275504,4024.34,0.6100000000001273,-14.769999980926514,0.5,,ask,5,True,True,0.0,4024.3,4024.36,False,4024.36,False,-0.01999999999998181,0.5,19,True,True,0.0,29,True,True,0.0,73,True,True,0.0,383,True,True,0.0
55217619,SAR::S6-K2P0,BUY,CLOSE,SL,1785275514,4023.22,,,0.5,,bid,9,False,True,0.02999999999974534,4023.19,4023.37,False,4023.32,False,-0.1000000000003638,0.5,12,False,True,0.02999999999974534,20,True,True,0.0,53,True,True,0.0,377,True,True,0.0
55217627,SAR::S6-K2P0,BUY,OPEN,,1785275535,4024.19,-0.0700000000001637,-46.0,0.5,,ask,9,True,True,0.0,4024.14,4024.41,False,4024.07,False,0.11999999999989086,0.5,17,True,True,0.0,29,True,True,0.0,71,True,True,0.0,378,True,True,0.0
55217627,SAR::S6-K2P0,BUY,CLOSE,SL,1785275567,4023.19,,,0.5,,bid,13,True,True,0.0,4023.15,4023.34,False,4023.24,False,-0.04999999999972715,0.5,19,True,True,0.0,30,True,True,0.0,56,True,True,0.0,419,True,True,0.0
55217634,SAR::S6-K2P0,BUY,OPEN,,1785275582,4024.06,0.0700000000001637,-140.7699999809265,0.5,,ask,11,True,True,0.0,4024.01,4024.11,False,4024.11,False,-0.0500000000001819,0.5,21,True,True,0.0,50,True,True,0.0,89,True,True,0.0,454,True,True,0.0
55217634,SAR::S6-K2P0,BUY,CLOSE,SL,1785275589,4023.03,,,0.5,,bid,12,False,True,0.009999999999763531,4023.02,4023.42,False,4023.44,False,-0.4099999999998545,0.5,14,False,True,0.009999999999763531,20,False,True,0.009999999999763531,55,True,True,0.0,457,True,True,0.0
55217645,SAR::S6-K2P0,BUY,OPEN,,1785275724,4023.86,-16.539999999999964,-13780.0,0.5,0.5,ask,10,True,True,0.0,4023.78,4024.01,False,4023.82,False,0.03999999999996362,0.5,18,True,True,0.0,43,True,True,0.0,111,True,True,0.0,451,True,True,0.0
55217645,SAR::S6-K2P0,BUY,CLOSE,EXPERT,1785282310,4025.93,,,0.5,0.5,bid,10,True,True,0.0,4025.85,4025.97,False,4025.92,False,0.009999999999763531,0.5,16,True,True,0.0,21,True,True,0.0,65,True,True,0.0,242,True,True,0.0
55217822,SuperTrend::SuperTrend-p14x3-M15,SELL,OPEN,,1785277511,4032.76,0.0200000000004365,1.0,0.5,,bid,12,True,True,0.0,4032.71,4032.83,False,4032.76,True,0.0,0.5,15,True,True,0.0,24,True,True,0.0,58,True,True,0.0,507,True,True,0.0
55217822,SuperTrend::SuperTrend-p14x3-M15,SELL,CLOSE,SL,1785277523,4033.82,,,0.5,,ask,19,False,True,0.5399999999999636,4033.28,4035.26,False,4033.29,False,0.5300000000002001,0.5,21,False,True,0.5300000000002001,42,False,True,0.4800000000000182,86,False,True,0.4800000000000182,465,True,True,0.0
55217828,SuperTrend::SuperTrend-p14x3-M15,SELL,OPEN,,1785277605,4032.27,0.2300000000000182,1.2300000190734863,0.5,,bid,0,False,False,,,,False,4032.27,True,0.0,0.5,9,True,True,0.0,22,True,True,0.0,46,True,True,0.0,356,True,True,0.0
55217828,SuperTrend::SuperTrend-p14x3-M15,SELL,CLOSE,SL,1785277800,4033.62,,,0.5,,ask,16,False,True,0.02999999999974534,4033.38,4033.99,False,4033.37,False,0.25,0.5,23,False,True,0.02999999999974534,46,False,True,0.010000000000218279,99,True,True,0.0,528,True,True,0.0
55217849,SuperTrend::SuperTrend-p14x3-M15,SELL,OPEN,,1785277871,4032.7,-0.3100000000004002,1.0,0.5,,bid,12,True,True,0.0,4032.64,4033.2,False,4033.24,False,-0.5399999999999636,0.5,21,True,True,0.0,46,True,True,0.0,143,True,True,0.0,683,True,True,0.0
55217849,SuperTrend::SuperTrend-p14x3-M15,SELL,CLOSE,SL,1785277875,4033.7,,,0.5,,ask,22,True,True,0.0,4033.43,4033.91,False,4033.39,False,0.30999999999994543,0.5,43,True,True,0.0,70,True,True,0.0,132,True,True,0.0,671,True,True,0.0
55217851,SuperTrend::SuperTrend-p14x3-M15,SELL,OPEN,,1785277887,4032.95,0.0299999999997453,1.0,0.5,,bid,6,True,True,0.0,4032.94,4032.98,False,4032.99,False,-0.03999999999996362,0.5,17,True,True,0.0,35,True,True,0.0,96,True,True,0.0,601,True,True,0.0
55217851,SuperTrend::SuperTrend-p14x3-M15,SELL,CLOSE,SL,1785278262,4033.62,,,0.5,,ask,7,False,True,0.009999999999763531,4033.43,4033.69,False,4033.44,False,0.1799999999998363,0.5,20,False,True,0.009999999999763531,30,False,True,0.009999999999763531,68,True,True,0.0,387,True,True,0.0
55217873,SuperTrend::SuperTrend-p14x3-M15,SELL,OPEN,,1785278279,4032.9,0.0599999999999454,1.0,0.5,,bid,14,True,True,0.0,4032.73,4032.95,False,4032.81,False,0.09000000000014552,0.5,20,True,True,0.0,30,True,True,0.0,65,True,True,0.0,375,True,True,0.0
55217873,SuperTrend::SuperTrend-p14x3-M15,SELL,CLOSE,SL,1785278282,4033.95,,,0.5,,ask,12,False,True,0.010000000000218279,4033.65,4033.96,False,4033.67,False,0.27999999999974534,0.5,17,False,True,0.010000000000218279,33,False,True,0.010000000000218279,85,False,True,0.010000000000218279,358,False,True,0.010000000000218279
55217875,SuperTrend::SuperTrend-p14x3-M15,SELL,OPEN,,1785278295,4032.54,-0.0100000000002182,1.2300000190734863,0.5,,bid,3,True,True,0.0,4032.54,4032.56,False,4032.55,False,-0.010000000000218279,0.5,6,True,True,0.0,22,True,True,0.0,51,True,True,0.0,364,True,True,0.0
55217875,SuperTrend::SuperTrend-p14x3-M15,SELL,CLOSE,SL,1785278317,4033.62,,,0.5,,ask,6,False,False,0.01999999999998181,4033.64,4033.76,False,4033.55,False,0.06999999999970896,0.5,13,False,True,0.01999999999998181,27,False,True,0.01999999999998181,83,False,True,0.009999999999763531,303,True,True,0.0
55217904,SuperTrend::SuperTrend-p14x3-M15,BUY,OPEN,,1785278703,4035.5,-0.0599999999999454,1.2300000190734863,0.5,,ask,4,True,True,0.0,4035.5,4035.5,False,4035.5,True,0.0,0.5,8,True,True,0.0,24,True,True,0.0,50,True,True,0.0,320,True,True,0.0
55217904,SuperTrend::SuperTrend-p14x3-M15,BUY,CLOSE,SL,1785307129,4029.63,,,0.5,,bid,13,False,True,0.009999999999763531,4029.41,4030.16,False,4030.2,False,-0.569999999999709,0.6000000000003638,14,False,True,0.009999999999763531,26,False,True,0.009999999999763531,54,False,True,0.009999999999763531,238,True,True,0.0
55218088,SAR::S6-K2P0,SELL,OPEN,,1785283034,4023.39,-0.0700000000001637,-46.769999980926514,0.5,,bid,1,True,True,0.0,4023.39,4023.39,False,4023.36,False,0.02999999999974534,0.5,7,True,True,0.0,16,True,True,0.0,37,True,True,0.0,140,True,True,0.0
55218088,SAR::S6-K2P0,SELL,CLOSE,SL,1785283044,4024.39,,,0.5,,ask,6,False,True,0.03999999999996362,4024.35,4024.6,False,4024.27,False,0.11999999999989086,0.5,6,False,True,0.03999999999996362,10,False,True,0.01999999999998181,29,False,True,0.01999999999998181,136,False,True,0.01999999999998181
55218093,SAR::S6-K2P0,SELL,OPEN,,1785283082,4023.46,0.3200000000001637,-46.769999980926514,0.5,,bid,4,True,True,0.0,4023.41,4023.47,False,4023.46,True,0.0,0.5,4,True,True,0.0,18,True,True,0.0,39,True,True,0.0,137,True,True,0.0
55218093,SAR::S6-K2P0,SELL,CLOSE,EXPERT,1785283113,4024.04,,,0.5,,ask,0,False,False,,,,False,4024.04,True,0.0,0.5,2,True,True,0.0,8,True,True,0.0,29,True,True,0.0,148,True,True,0.0
55218101,SAR::S6-K2P0,SELL,OPEN,,1785283129,4023.14,-0.8700000000003456,-78.76999998092651,0.5,,bid,0,False,False,,,,False,4023.14,True,0.0,0.5,2,True,True,0.0,4,True,True,0.0,22,True,True,0.0,139,True,True,0.0
55218101,SAR::S6-K2P0,SELL,CLOSE,SL,1785283201,4024.29,,,0.5,,ask,14,False,True,0.009999999999763531,4024.09,4024.97,False,4024.09,False,0.1999999999998181,0.5,25,False,True,0.009999999999763531,38,False,True,0.009999999999763531,57,False,True,0.009999999999763531,199,False,True,0.009999999999763531
55218120,SAR::S6-K2P0,SELL,OPEN,,1785283209,4023.69,-7.400000000000091,-5511.769999980927,0.5,,bid,0,False,False,,,,False,4023.69,True,0.0,0.5,6,True,True,0.0,12,True,True,0.0,28,True,True,0.0,231,True,True,0.0
55218120,SAR::S6-K2P0,SELL,CLOSE,SL,1785288600,4032.22,,,0.5,,ask,16,False,True,0.009999999999763531,4030.82,4032.27,False,4030.83,False,1.3899999999998727,0.5,28,False,True,0.009999999999763531,58,True,True,0.0,126,True,True,0.0,545,True,True,0.0
55218354,SAR::S6-K2P0,SELL,OPEN,,1785288722,4030.39,-0.5199999999999818,-14.769999980926514,0.5,,bid,11,True,True,0.0,4030.26,4030.63,False,4030.37,False,0.01999999999998181,0.5,24,True,True,0.0,49,True,True,0.0,110,True,True,0.0,613,True,True,0.0
55218354,SAR::S6-K2P0,SELL,CLOSE,SL,1785288727,4032.09,,,0.5,,ask,13,False,True,0.009999999999763531,4031.92,4032.1,False,4031.94,False,0.15000000000009095,0.5,23,False,True,0.009999999999763531,56,False,True,0.009999999999763531,117,False,True,0.009999999999763531,612,False,True,0.009999999999763531
55218357,SAR::S6-K2P0,SELL,OPEN,,1785288738,4030.91,-0.2400000000002364,-123.76999998092651,0.5,,bid,0,False,False,,,,False,4030.91,True,0.0,0.5,5,True,True,0.0,13,True,True,0.0,68,True,True,0.0,577,True,True,0.0
55218357,SAR::S6-K2P0,SELL,CLOSE,SL,1785288784,4032.09,,,0.5,,ask,13,False,True,0.02999999999974534,4031.77,4032.23,False,4031.77,False,0.3200000000001637,0.5,26,False,True,0.02999999999974534,43,False,True,0.02999999999974534,106,False,True,0.02999999999974534,577,False,True,0.02999999999974534
55218362,SAR::S6-K2P0,SELL,OPEN,,1785288863,4031.0,-0.25,-154.7699999809265,0.5,,bid,7,True,True,0.0,4030.87,4031.0,False,4031.0,True,0.0,0.5,11,True,True,0.0,22,True,True,0.0,68,True,True,0.0,427,True,True,0.0
55218362,SAR::S6-K2P0,SELL,CLOSE,SL,1785288887,4032.09,,,0.5,,ask,8,False,True,0.01999999999998181,4031.98,4032.24,False,4031.94,False,0.15000000000009095,0.5,14,False,True,0.01999999999998181,30,False,True,0.01999999999998181,69,False,True,0.01999999999998181,455,True,True,0.0
55218376,SAR::S6-K2P0,SELL,OPEN,,1785288925,4031.54,-0.0199999999999818,-124.76999998092651,0.5,,bid,4,True,True,0.0,4031.45,4031.65,False,4031.66,False,-0.11999999999989086,0.5,12,True,True,0.0,29,True,True,0.0,54,True,True,0.0,465,True,True,0.0
55218376,SAR::S6-K2P0,SELL,CLOSE,SL,1785288930,4032.54,,,0.5,,ask,8,False,False,0.0500000000001819,4032.59,4032.68,False,4032.31,False,0.2300000000000182,0.5,13,False,True,0.0500000000001819,22,False,True,0.0500000000001819,58,False,True,0.0500000000001819,460,True,True,0.0
55218379,SAR::S6-K2P0,SELL,OPEN,,1785289019,4031.09,-0.349999999999909,-141.0,0.5,,bid,3,True,True,0.0,4031.09,4031.28,False,4031.27,False,-0.1799999999998363,0.5,7,True,True,0.0,23,True,True,0.0,62,True,True,0.0,358,True,True,0.0
55218379,SAR::S6-K2P0,SELL,CLOSE,SL,1785289045,4032.09,,,0.5,,ask,6,True,True,0.0,4031.96,4032.09,False,4031.91,False,0.18000000000029104,0.5,12,True,True,0.0,23,True,True,0.0,47,True,True,0.0,352,True,True,0.0
55218381,SAR::S6-K2P0,SELL,OPEN,,1785289051,4031.33,-0.2100000000000363,-156.0,0.5,,bid,7,True,True,0.0,4031.3,4031.38,False,4031.41,False,-0.07999999999992724,0.5,13,True,True,0.0,20,True,True,0.0,42,True,True,0.0,349,True,True,0.0
55218381,SAR::S6-K2P0,SELL,CLOSE,SL,1785289148,4032.09,,,0.5,,ask,6,False,True,0.01999999999998181,4031.84,4032.11,False,4031.99,False,0.1000000000003638,0.5,9,False,True,0.01999999999998181,19,False,True,0.01999999999998181,50,False,True,0.009999999999763531,335,True,True,0.0
55218383,SAR::S6-K2P0,SELL,OPEN,,1785289161,4031.17,-0.0799999999999272,-77.76999998092651,0.5,,bid,9,True,True,0.0,4031.15,4031.28,False,4031.17,True,0.0,0.5,20,True,True,0.0,31,True,True,0.0,64,True,True,0.0,383,True,True,0.0
55218383,SAR::S6-K2P0,SELL,CLOSE,SL,1785289168,4032.17,,,0.5,,ask,2,False,False,0.03999999999996362,4032.21,4032.24,False,4032.13,False,0.03999999999996362,0.5,5,False,True,0.03000000000020009,18,False,True,0.02999999999974534,49,False,True,0.02999999999974534,383,True,True,0.0
55218387,SAR::S6-K2P0,SELL,OPEN,,1785289240,4031.23,-35.039999999999964,-55101.61994457245,0.5,,bid,0,False,False,,,,False,4031.23,True,0.0,0.5,1,True,True,0.0,17,True,True,0.0,69,True,True,0.0,365,True,True,0.0
55218387,SAR::S6-K2P0,SELL,CLOSE,SL,1785289241,4032.23,,,0.5,,ask,7,False,True,0.010000000000218279,4032.11,4032.25,False,4031.73,False,0.5,0.5,7,False,True,0.010000000000218279,18,False,True,0.010000000000218279,64,True,True,0.0,367,True,True,0.0
55218420,SAR::S6-K2P0,BUY,OPEN,,1785289505,4040.15,7.700000000000273,-705.0,0.5,,ask,8,True,True,0.0,4040.0,4040.16,False,4040.14,False,0.010000000000218279,0.5,19,True,True,0.0,37,True,True,0.0,104,True,True,0.0,549,True,True,0.0
