R1,arm,band,entry_bid,entry_delay_bars,entry_fill,exit_bid,exit_fill,ficha,level_slip,margin1,net1,net1_con_coste,pos_id,reason,same_bar,sid,side,side_l,spread,t_exit,t_in,t_in_exec,t_out
2699844.9894206948,default,0.5,5479.87,0,5480.28,5509.450511183289,5509.36,F1,True,5132282.22,2723341.999999993,2702270.749999993,1769637600|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1769665328.757,1769637600,1769638500.0,1769664600
16579006.727076989,default,0.5,5310.91,0,5309.65,4932.066953038626,4932.07,F1,True,4972487.225,35360366.99999999,35339295.74999999,1769724000|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1769791534.475,1769724000,1769724900.0,1769791500
413040.3800792551,default,0.5,4741.05,0,4741.66,4737.24953144603,4733.5,F1,True,4440564.59,-764183.9999999864,-785255.2499999864,1769976000|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1769976949.454,1769976000,1769976900.0,1769976900
18406951.851984184,default,0.5,4728.01,0,4728.01,4647.50392431443,4648.03,F1,True,4427781.365,7490127.000000045,7469055.750000045,1769976900|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1770009741.897,1769976900,1769977800.0,1770009300
13261948.032651505,default,0.5,4774.1,0,4774.6,4903.266846838563,4902.01,F1,True,4471412.9,11931946.499999987,11910875.249999987,1770065100|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1770132750.589,1770065100,1770066000.0,1770132600
9443214.465511043,default,0.5,5009.26,0,5010.25,4944.687261098407,4944.52,F1,True,4692099.125,-6155614.499999959,-6176685.749999959,1770235200|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1770243576.69,1770235200,1770236100.0,1770243300
726980.4981341335,default,0.5,4951.92,0,4952.45,4944.687261098407,4944.33,F1,True,4637969.425,-760437.9999999898,-781509.2499999898,1770243300|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1770246321.165,1770243300,1770244200.0,1770246000
9571973.313548896,default,0.5,4915.08,0,4915.24,4935.776612165991,4935.78,F1,True,4603122.26,-1923570.9999999965,-1944642.2499999965,1770246000|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1770265574.375,1770246000,1770246900.0,1770264900
136100.2920878414,default,0.5,4773.96,0,4774.02,4775.4732866213335,4775.66,F1,True,4470869.73,-153585.9999999455,-174657.2499999455,1770331500|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1770332401.297,1770331500,1770332400.0,1770332400
11344454.697402012,default,0.5,4787.59,0,4787.99,4982.918406964909,4982.78,F1,True,4483952.635,18242083.499999996,18221012.249999996,1770332400|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1770590209.53,1770332400,1770333300.0,1770589800
2539937.187736261,default,0.5,5009.5,0,5010.04,4982.918406964909,4982.9,F1,True,4691902.46,-2541661.0000000307,-2562732.2500000307,1770589800|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1770591526.892,1770589800,1770590700.0,1770590700
7173344.645244365,default,0.5,4982.43,0,4982.43,5039.433998048141,5039.6,F1,True,4666045.695,-5353970.5000000065,-5375041.7500000065,1770590700|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1770637503.168,1770590700,1770591600.0,1770637500
6657823.482729776,default,0.5,5013.04,0,5013.21,5063.116068081626,5063.32,F1,True,4694871.165,-4692801.499999969,-4713872.749999969,1770667200|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1770703756.42,1770667200,1770668100.0,1770703200
1074733.7758442066,default,0.5,5051.62,0,5051.64,5063.116068081626,5063.37,F1,True,4730860.86,-1098514.499999959,-1119585.749999959,1770703200|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1770722185.632,1770703200,1770704100.0,1770722100
560803.1363877385,default,0.5,5046.55,0,5046.55,5052.538287628273,5052.83,F1,True,4726094.075,-588121.9999999761,-609193.2499999761,1770754500|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1770764348.679,1770754500,1770755400.0,1770763500
15760.136387765715,default,0.5,5052.37,0,5052.37,5052.538287628273,5052.87,F1,True,4731544.505,-46825.0,-67896.25,1770763500|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1770764400.062,1770763500,1770764400.0,1770764400
1445795.6363877214,default,0.5,5037.1,0,5037.1,5052.538287628273,5052.6,F1,True,4717244.15,-1451575.0,-1472646.25,1770764400|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1770766986.478,1770764400,1770765300.0,1770766200
3953118.4180115266,default,0.5,5053.82,0,5054.32,5079.762337351246,5079.76,F1,True,4733370.68,2382456.0000000475,2361384.7500000475,1770766200|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1770802866.621,1770766200,1770767100.0,1770802200
5795741.594078354,default,0.5,4969.78,0,4970.28,4944.432405015196,4944.39,F1,True,4654667.22,-2424598.4999999455,-2445669.7499999455,1770934500|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1770969639.522,1770934500,1770935400.0,1770969600
3763708.134651189,default,0.5,4994.51,0,4994.51,5010.177627792319,5010.22,F1,True,4677358.615,-1471241.5000000035,-1492312.7500000035,1771199100|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1771217259.358,1771199100,1771200000.0,1771217100
607842.922484954,default,0.5,4994.21,0,4994.21,4927.463374614707,4928.11,F1,True,4677077.665,6190265.000000034,6169193.750000034,1771272900|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1771305163.091,1771272900,1771273800.0,1771304400
3596870.198905808,default,0.5,4904.81,0,4905.31,4911.328846442076,4910.95,F1,True,4593822.815,528185.9999999455,507114.7499999455,1771371000|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1771400288.211,1771371000,1771371900.0,1771399800
293079.0531631008,default,0.5,4976.8,0,4977.3,4974.170485283897,4973.89,F1,True,4661241.45,-319346.4999999864,-340417.7499999864,1771444800|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1771445834.274,1771444800,1771445700.0,1771445700
763202.0531630565,default,0.5,4981.82,0,4982.32,4974.170485283897,4973.76,F1,True,4665942.68,-801643.9999999523,-822715.2499999523,1771445700|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1771448163.642,1771445700,1771446600.0,1771447500
205048.0531630531,default,0.5,4975.86,0,4976.36,4974.170485283897,4973.86,F1,True,4660361.14,-234125.0,-255196.25,1771447500|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1771448414.751,1771447500,1771448400.0,1771448400
2825673.2129518776,default,0.5,4967.8,0,4967.8,4990.765088763702,4990.8,F1,True,4652344.7,-2153950.0,-2175021.25,1771448400|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1771466765.488,1771448400,1771449300.0,1771466400
51984.06272067923,default,0.5,4990.21,0,4990.21,4990.765088763702,4990.87,F1,True,4673331.665,-61808.99999998637,-82880.24999998638,1771466400|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1771468278.921,1771466400,1771467300.0,1771468200
2380902.8639336783,default,0.5,4995.85,0,4996.35,4998.605685816801,4998.48,F1,True,4679081.775,199474.49999992506,178403.24999992506,1771468200|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1771482967.64,1771468200,1771469100.0,1771482600
71388.90885630989,default,0.5,5013.29,0,5013.29,5014.05229480893,5014.64,F1,True,4694946.085,-126427.50000003407,-147498.75000003405,1771538400|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1771556457.351,1771538400,1771539300.0,1771556400
2471985.604169636,default,0.5,5016.46,0,5016.96,5009.514608744059,5009.35,F1,True,4698383.04,-712676.4999999694,-733747.7499999694,1771556400|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1771579857.699,1771556400,1771557300.0,1771579800
5374339.654367883,default,0.5,5185.16,0,5185.32,5152.428341519352,5154.12,F1,True,4856052.18,2921879.999999983,2900808.749999983,1771884000|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1771937143.609,1771884000,1771884900.0,1771937100
3648564.6542705237,default,0.5,5135.6,0,5135.6,5169.243538445213,5169.58,F1,True,4809489.4,-3182226.999999959,-3203298.249999959,1771963200|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1771970878.6,1771963200,1771964100.0,1771970400
5291935.851042368,default,0.5,5174.14,0,5175.27,5174.966348308905,5174.84,F1,True,4846640.355,-40269.500000027256,-61340.750000027256,1771970400|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1772004044.347,1771970400,1771971300.0,1772003700
494303.22922416497,default,0.5,5187.49,0,5187.49,5192.768197856104,5193.04,F1,True,4858084.385,-519757.50000001705,-540828.750000017,1772056800|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772057723.343,1772056800,1772057700.0,1772057700
1160154.7292241342,default,0.5,5180.38,0,5180.38,5192.768197856104,5192.82,F1,True,4851425.87,-1165005.9999999625,-1186077.2499999625,1772057700|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772059290.944,1772057700,1772058600.0,1772058600
320114.22922411043,default,0.5,5189.35,0,5189.35,5192.768197856104,5192.92,F1,True,4859826.275,-334330.49999997276,-355401.74999997276,1772058600|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772059964.661,1772058600,1772059500.0,1772059500
131877.72922417516,default,0.5,5191.35,0,5191.36,5192.768197856104,5193.24,F1,True,4861708.64,-176062.00000001022,-197133.25000001022,1772059500|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772060405.313,1772059500,1772060400.0,1772060400
930712.2292241513,default,0.5,5182.88,0,5182.83,5192.768197856104,5192.9,F1,True,4853720.295,-943055.4999999728,-964126.7499999728,1772060400|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772065089.193,1772060400,1772061300.0,1772064900
428748.22922418197,default,0.5,5188.19,0,5188.19,5192.768197856104,5193.18,F1,True,4858739.935,-467313.5000000647,-488384.7500000647,1772064900|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772067428.408,1772064900,1772065800.0,1772066700
22307.22922416835,default,0.5,5192.53,0,5192.53,5192.768197856104,5193.03,F1,True,4862804.345,-46825.0,-67896.25,1772066700|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772067600.077,1772066700,1772067600.0,1772067600
3054094.3598986673,default,0.5,5196.7,0,5197.2,5173.514114148736,5173.46,F1,True,4867177.8,-2223250.9999999795,-2244322.2499999795,1772067600|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1772084026.247,1772067600,1772068500.0,1772083800
829255.1905418661,default,0.5,5176.33,0,5176.83,5172.396575314539,5172.34,F1,True,4848101.295,-420488.49999997957,-441559.74999997957,1772143200|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1772175074.487,1772143200,1772144100.0,1772174700
4990130.456288685,default,0.5,5319.05,0,5319.03,5213.450303098263,5213.57,F1,True,4981271.595,9876329.000000004,9855257.750000004,1772505900|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772531752.791,1772505900,1772506800.0,1772531100
6540451.39698529,default,0.5,5158.63,0,5159.84,5123.307832768296,5121.99,F1,True,4832190.16,-3544652.500000034,-3565723.750000034,1772575200|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1772593590.285,1772575200,1772576100.0,1772593200
1783298.9612491075,default,0.5,5142.39,0,5142.35,5158.732034023256,5158.49,F1,True,4815810.775,1511510.9999999455,1490439.7499999455,1772593200|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1772617283.032,1772593200,1772594100.0,1772616600
113290.4647908766,default,0.5,5173.33,0,5173.36,5174.569721994563,5174.85,F1,True,4844851.64,-139538.50000006473,-160609.75000006473,1772658900|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772660450.62,1772658900,1772659800.0,1772659800
308082.4647908698,default,0.5,5171.28,0,5171.28,5174.569721994563,5174.61,F1,True,4842903.72,-311854.4999999932,-332925.7499999932,1772659800|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772660950.524,1772659800,1772660700.0,1772660700
202257.96479085958,default,0.5,5172.41,0,5172.41,5174.569721994563,5174.68,F1,True,4843961.965,-212585.5000000409,-233656.7500000409,1772660700|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772661651.18,1772660700,1772661600.0,1772661600
3364291.0019124947,default,0.5,5176.5,0,5177.0,5152.798857710186,5152.16,F1,True,4848260.5,-2326266.0000000135,-2347337.2500000135,1772661600|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1772679496.568,1772661600,1772662500.0,1772678700
4139720.7963315505,default,0.5,5148.32,0,5148.44,5174.371990957975,5174.5,F1,True,4821514.06,-2440519.0000000373,-2461590.2500000373,1772678700|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1772690782.018,1772678700,1772679600.0,1772690400
6074401.89954514,default,0.5,5118.52,0,5118.77,5096.180691730109,5096.18,F1,True,4793728.105,-2115553.5000000135,-2136624.7500000135,1772749800|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1772775115.138,1772749800,1772750700.0,1772775000
439524.195433847,default,0.5,5125.47,0,5126.29,5121.596735766857,5120.85,F1,True,4800770.585,-509455.9999999625,-530527.2499999625,1772998200|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1772999281.735,1772998200,1772999100.0,1772999100
832854.19543383,default,0.5,5129.99,0,5130.49,5121.596735766857,5121.07,F1,True,4804703.885,-882183.0000000069,-903254.2500000069,1772999100|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1773000156.18,1772999100,1773000000.0,1773000000
7873320.5897179535,default,0.5,5101.57,0,5101.65,5123.074701592284,5123.44,F1,True,4777695.225,-2040633.4999999965,-2061704.7499999965,1773000000|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1773024337.52,1773000000,1773000900.0,1773024300
4873162.906850035,default,0.5,5124.12,0,5124.62,5073.117914931972,5072.77,F1,True,4799206.63,-4855752.499999949,-4876823.749999949,1773024300|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1773053137.116,1773024300,1773025200.0,1773053100
4139014.70005944,default,0.5,5169.54,0,5170.19,5137.237112550644,5137.0,F1,True,4841882.935,-3108243.4999999627,-3129314.7499999627,1773268200|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1773282331.031,1773268200,1773269100.0,1773281700
568725.9096322017,default,0.5,5142.81,0,5143.31,5165.880393989338,5165.88,F1,True,4816709.815,2113680.4999999725,2092609.2499999725,1773281700|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1773306956.722,1773281700,1773282600.0,1773306900
207171.81030169132,default,0.5,5097.93,0,5097.93,5100.142192315021,5100.29,F1,True,4774211.445,-221013.99999996932,-242085.24999996932,1773348300|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1773349218.907,1773348300,1773349200.0,1773349200
3281398.0072605764,default,0.5,5105.83,0,5106.33,5097.4622942656615,5097.22,F1,True,4782078.045,-853151.4999999694,-874222.7499999694,1773349200|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1773372078.66,1773349200,1773350100.0,1773371700
3208029.409678917,default,0.5,5027.59,0,5028.09,5016.012185845592,5013.67,F1,True,4708806.285,-1350433.0000000068,-1371504.2500000068,1773701100|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1773716500.282,1773701100,1773702000.0,1773716400
5080872.30579791,default,0.5,4865.59,0,4866.09,4823.5093121005075,4823.13,F1,True,4557093.285,-4023204.0000000033,-4044275.2500000033,1773873000|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1773890343.322,1773873000,1773873900.0,1773890100
1298752.5185335437,default,0.5,4435.54,0,4435.37,4257.297426507816,4257.54,F1,True,4153724.005,16653779.499999993,16632708.249999993,1774218600|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1774243973.365,1774218600,1774219500.0,1774243800
10069477.596858645,default,0.5,4344.15,0,4344.24,4409.559049828868,4410.08,F1,True,4068380.76,-6165916.000000014,-6186987.250000014,1774301400|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1774324821.443,1774301400,1774302300.0,1774324800
5699543.474441904,default,0.5,4434.9,0,4435.33,4422.946330696219,4422.94,F1,True,4153686.545,-1160323.5000000307,-1181394.7500000307,1774566000|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1774591755.367,1774566000,1774566900.0,1774591200
1814703.4203502135,default,0.5,4496.94,0,4497.49,4478.112494176719,4477.54,F1,True,4211899.385,-1868317.499999983,-1889388.749999983,1774810800|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1774814759.972,1774810800,1774811700.0,1774814400
78432.42035021698,default,0.5,4478.39,0,4478.95,4478.112494176719,4478.03,F1,True,4194536.675,-86158.00000000681,-107229.25000000681,1774814400|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1774815584.289,1774814400,1774815300.0,1774815300
5900611.971957843,default,0.5,4472.23,0,4472.16,4495.157029758434,4495.24,F1,True,4188177.84,-2161441.999999993,-2182513.249999993,1774815300|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1774827843.714,1774815300,1774816200.0,1774827000
58721.33687736459,default,0.5,4494.46,0,4494.53,4495.157029758434,4495.16,F1,True,4209127.345,-58999.50000001022,-80070.75000001022,1774827000|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1774827900.378,1774827000,1774827900.0,1774827900
1319250.336877368,default,0.5,4481.05,0,4481.07,4495.157029758434,4495.33,F1,True,4196522.055,-1335449.0000000205,-1356520.2500000205,1774827900|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1774829096.675,1774827900,1774828800.0,1774828800
7149530.217653702,default,0.5,4504.45,0,4504.85,4528.859366950237,4528.84,F1,True,4218792.025,2246663.4999999795,2225592.2499999795,1774828800|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1774868125.358,1774828800,1774829700.0,1774867500
5085866.648225638,default,0.5,4547.61,0,4548.09,4547.743527135255,4547.7,F1,True,4259286.285,-36523.50000003066,-57594.75000003066,1774907100|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1774923208.447,1774907100,1774908000.0,1774922400
276873.6837833395,default,0.5,4550.21,0,4550.7,4547.743527135255,4547.64,F1,True,4261730.55,-286568.9999999523,-307640.2499999523,1774922400|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1774930756.485,1774922400,1774923300.0,1774930500
537495.6581871653,default,0.5,4672.17,0,4672.95,4718.052815418581,4717.91,F1,True,4376217.675,4210504.000000004,4189432.7500000037,1775006100|LONG,EXIT_STLINE,False,SuperTrend-p14x3-M15,LONG,L,0.5,1775037611.538,1775006100,1775007000.0,1775037600
4231531.803425654,default,0.5,4750.79,0,4750.75,4644.467251470915,4645.44,F1,True,4449077.375,9862281.500000037,9841210.250000037,1775080800|SHORT,EXIT_STLINE,False,SuperTrend-p14x3-M15,SHORT,S,0.5,1775105306.561,1775080800,1775081700.0,1775105100
