R1,arm,band,entry_bid,entry_delay_bars,entry_fill,exit_bid,exit_fill,ficha,level_slip,margin1,net1,net1_con_coste,pos_id,reason,same_bar,sid,side,side_l,spread,t_exit,t_in,t_in_exec,t_out
2376837.0000000102,relief1.00-u0,0.5,4454.86,0,4454.87,4457.241646448888,4457.25,F2,True,4171985.755,-222887.00000001022,-243958.25000001022,S6-K2P0|F2|1767755700|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1767760591.353,1767755700,1767756600.0,1767760200
2376837.0000000102,relief1.00-u0,0.5,4454.86,0,4454.87,4457.241646448888,4457.25,F3,True,4171985.755,-222887.00000001022,-243958.25000001022,S6-K2P0|F3|1767755700|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1767760591.353,1767755700,1767756600.0,1767760200
3631278.749999881,relief1.00-u0,0.5,4435.53,0,4435.97,4425.69,4425.63,F1,False,4154285.905,-968341.0000000136,-968341.0000000136,S6-K2P0|F1|1767843000|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1767849300,1767843000,1767843900.0,1767848400
3631278.749999881,relief1.00-u0,0.5,4435.53,0,4435.97,4425.69,4425.63,F2,False,4154285.905,-968341.0000000136,-968341.0000000136,S6-K2P0|F2|1767843000|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1767849300,1767843000,1767843900.0,1767848400
3631278.749999881,relief1.00-u0,0.5,4435.53,0,4435.97,4425.69,4425.63,F3,False,4154285.905,-968341.0000000136,-968341.0000000136,S6-K2P0|F3|1767843000|LONG,reverse,False,S6-K2P0,LONG,L,0.5,1767849300,1767843000,1767843900.0,1767848400
2372622.749999833,relief1.00-u0,0.5,4464.06,0,4464.05,4469.6912154457195,4469.74,F1,True,4180582.825,-532868.4999999625,-553939.7499999625,S6-K2P0|F1|1767916800|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1767925937.276,1767916800,1767917700.0,1767925800
2372622.749999833,relief1.00-u0,0.5,4464.06,0,4464.05,4469.6912154457195,4469.74,F2,True,4180582.825,-532868.4999999625,-553939.7499999625,S6-K2P0|F2|1767916800|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1767925937.276,1767916800,1767917700.0,1767925800
2372622.749999833,relief1.00-u0,0.5,4464.06,0,4464.05,4469.6912154457195,4469.74,F3,True,4180582.825,-532868.4999999625,-553939.7499999625,S6-K2P0|F3|1767916800|SHORT,EXIT_SL_RAISED,False,S6-K2P0,SHORT,S,0.5,1767925937.276,1767916800,1767917700.0,1767925800
1290496.999999891,relief1.00-u0,0.5,4572.26,0,4572.6,4585.336923789546,4585.31,F1,True,4282239.9,1190291.5000000035,1169220.2500000035,S6-K2P0|F1|1768184100|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768206350.922,1768184100,1768185000.0,1768205700
1290496.999999891,relief1.00-u0,0.5,4572.26,0,4572.6,4585.336923789546,4585.31,F2,True,4282239.9,1190291.5000000035,1169220.2500000035,S6-K2P0|F2|1768184100|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768206350.922,1768184100,1768185000.0,1768205700
1290496.999999891,relief1.00-u0,0.5,4572.26,0,4572.6,4585.336923789546,4585.31,F3,True,4282239.9,1190291.5000000035,1169220.2500000035,S6-K2P0|F3|1768184100|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768206350.922,1768184100,1768185000.0,1768205700
4402954.750000031,relief1.00-u0,0.5,4598.93,0,4599.68,4581.7478809396835,4581.49,F1,True,4307600.32,-1703493.5000000477,-1724564.7500000477,S6-K2P0|F1|1768250700|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768255478.209,1768250700,1768251600.0,1768255200
4402954.750000031,relief1.00-u0,0.5,4598.93,0,4599.68,4581.7478809396835,4581.49,F2,True,4307600.32,-1703493.5000000477,-1724564.7500000477,S6-K2P0|F2|1768250700|LONG,EXIT_SL_RAISED,False,S6-K2P0,LONG,L,0.5,1768255478.209,1768250700,1768251600.0,1768255200
