default	615	42937588.50	3.672
mhb4	849	-47216457.00	0.516
mhb6	774	-58387029.00	0.468
mhb8	723	-43125825.00	0.422
mhb10	693	-66267676.50	0.391
mhb12	666	-32387916.00	0.343
mhb15	636	77376439.50	0.375
mhb20	630	62955276.00	0.375
mhb25	621	48657730.50	0.360
mhb30	618	31559113.50	0.406
mhb40	615	42547068.00	0.391
mhb48	615	47508645.00	0.375
mhb56	615	42937588.50	0.328
mhb64	615	42937588.50	0.328
mhb80	615	42937588.50	0.328
mhb96	615	42937588.50	0.312
mhb128	615	42937588.50	0.360
