default	708	-13929501.00	4.219
mhb4	876	-39018336.00	0.563
mhb6	810	-68636085.00	0.515
mhb8	765	-32067633.00	0.485
mhb10	750	-47508645.00	0.515
mhb12	732	-46126371.00	0.516
mhb15	717	-8863972.50	0.437
mhb20	714	-13640122.50	0.407
mhb25	711	-17590279.50	0.468
mhb30	708	-11476807.50	0.422
mhb40	708	-13929501.00	0.438
mhb48	708	-13929501.00	0.422
mhb56	708	-13929501.00	0.422
mhb64	708	-13929501.00	0.375
mhb80	708	-13929501.00	0.406
mhb96	708	-13929501.00	0.390
mhb128	708	-13929501.00	0.329
